Fecha,Campaña,Set anuncios,Anuncio,Plataforma,Objetivo,Tipo de resultado,Resultados,Coste,Alcance,Impresiones,Recuerdo anuncio estimado,Clics en link,Vistas,Clics (todos),Engagement en página,Follows o likes,Visitas a perfil IG,Leads,Leads de sitio web,Meta leads,Ventas
2025-02-17,Monteclaro,Clientes_potenciales,Clientes_potenciales,instagram,Leads,Leads de sitio web,0,14.99229979,3250,3513,0,35,3651,55,879,0,21,0,0,0,0.0
2025-02-17,Monteclaro,Clientes_potenciales,Clientes_potenciales,facebook,Leads,Leads de sitio web,0,4.47770021,1442,1747,0,20,1707,38,297,0,0,0,0,0,0.0
2025-02-16,Monteclaro,Clientes_potenciales,Clientes_potenciales,facebook,Leads,Leads de sitio web,0,0.15,33,33,0,0,35,2,12,0,0,0,0,0,0.0
2025-02-23,Monteclaro,Clientes_potenciales,Clientes_potenciales,instagram,Leads,Leads de sitio web,0,12.56,2900,3050,0,27,3241,42,401,0,14,0,0,0,0.0
2025-02-20,Monteclaro,Clientes_potenciales,Clientes_potenciales,audience_network,Leads,Leads de sitio web,0,0.00999398,1,1,0,0,1,0,1,0,0,0,0,0,0.0
2025-02-20,Monteclaro,Clientes_potenciales,Clientes_potenciales,facebook,Leads,Leads de sitio web,0,2.47850602,1002,1096,0,7,1085,23,204,1,0,0,0,0,0.0
2025-02-20,Monteclaro,Clientes_potenciales,Clientes_potenciales,instagram,Leads,Leads de sitio web,0,14.1015,3798,3998,0,33,4286,49,483,0,16,0,0,0,0.0
2025-02-22,Monteclaro,Clientes_potenciales,Clientes_potenciales,instagram,Leads,Leads de sitio web,0,9.93,2377,2549,0,23,2760,40,311,0,16,0,0,0,0.0
2025-01-30,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,0.75,389,416,0,2,430,8,78,0,0,0,0,0,0.0
2025-01-30,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,5.95,1614,1651,0,18,1806,27,384,0,9,0,0,0,0.0
2025-02-22,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,1,5.5,1629,1689,0,11,1851,23,390,0,12,1,1,0,0.0
2025-02-23,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,6.15,1635,1692,0,15,1847,32,400,0,16,0,0,0,0.0
2025-02-23,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.19,534,566,0,7,595,23,147,0,0,0,0,0,0.0
2025-02-22,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,2,1.57,621,667,0,7,731,22,178,0,0,2,2,0,0.0
2025-02-07,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,0.61,257,268,0,5,316,18,80,0,0,0,0,0,0.0
2025-02-21,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.48,480,523,0,5,573,24,146,0,0,0,0,0,0.0
2025-02-11,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,audience_network,Leads,Leads de sitio web,0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0.0
2025-02-13,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,5.52,1470,1558,0,19,1695,28,390,0,9,0,0,0,0.0
2025-02-13,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,0.92,355,397,0,13,428,39,124,1,0,0,0,0,0.0
2025-02-13,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,audience_network,Leads,Leads de sitio web,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0.0
2025-02-04,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,5.7,1456,1508,0,17,1660,31,394,0,14,0,0,0,0.0
2025-02-04,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,2,1.17,305,330,0,3,352,11,79,0,0,2,2,0,0.0
2025-02-12,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,7.02,1661,1780,0,28,1974,51,549,0,22,0,0,0,0.0
2025-02-12,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,2,0.94,378,421,0,8,476,24,135,0,0,2,2,0,0.0
2025-01-29,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.11,470,509,0,3,533,17,122,0,0,0,0,0,0.0
2025-02-11,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.65,539,586,0,5,633,19,156,0,0,0,0,0,0.0
2025-02-11,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,4.57,1118,1182,0,13,1254,23,277,0,10,0,0,0,79.0
2025-02-05,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,6.55,1536,1591,0,21,1799,34,383,0,14,0,0,0,0.0
2025-02-14,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.09833585,376,411,0,4,414,13,102,0,0,0,0,0,0.0
2025-02-05,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.0,339,357,0,1,385,8,78,0,0,0,0,0,0.0
2025-02-10,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,5.81173295,1572,1629,0,12,1753,25,380,0,13,0,0,0,0.0
2025-02-10,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.21826705,496,536,0,1,563,11,142,0,0,0,0,0,0.0
2025-02-10,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,audience_network,Leads,Leads de sitio web,0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0.0
2025-02-09,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.16,507,539,0,4,576,19,131,0,0,0,0,0,0.0
2025-02-09,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,6.64,2048,2104,0,16,2294,23,452,0,7,0,0,0,0.0
2025-02-06,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,5.5,1385,1442,0,9,1528,16,345,0,7,0,0,0,0.0
2025-02-06,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,0.59,243,267,0,3,296,15,73,0,0,0,0,0,0.0
2025-02-08,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,0.53,278,305,0,5,313,12,67,0,0,0,0,0,0.0
2025-02-08,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,6.29,1625,1669,0,20,1843,27,448,0,8,0,0,0,0.0
2025-02-08,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,audience_network,Leads,Leads de sitio web,0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0.0
2025-02-14,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,5.50166415,1331,1407,0,9,1519,14,379,0,5,0,0,0,0.0
2025-02-03,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,6.9,1991,2060,0,10,2221,24,471,0,14,0,0,0,0.0
2025-02-21,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,5.49,1263,1352,0,13,1449,22,313,0,8,0,0,0,0.0
2025-02-01,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,2,5.91,1802,1852,0,14,2047,20,404,0,6,2,2,0,0.0
2025-02-21,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,audience_network,Leads,Leads de sitio web,0,0.0,1,2,0,0,2,0,2,0,0,0,0,0,0.0
2025-01-31,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.23,509,539,0,2,565,11,129,0,0,0,0,0,0.0
2025-01-31,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,5.57,1569,1610,0,6,1732,13,326,0,7,0,0,0,0.0
2025-02-20,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.38,487,529,0,6,544,18,146,0,0,0,0,0,0.0
2025-02-20,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,5.16,1113,1186,0,10,1299,13,322,0,3,0,0,0,0.0
2025-02-20,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,audience_network,Leads,Leads de sitio web,0,0.01,1,1,0,0,1,0,1,0,0,0,0,0,0.0
2025-02-01,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,1,0.89,402,430,0,3,459,10,91,0,0,1,1,0,0.0
2025-02-19,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.43,663,735,0,8,796,32,205,0,0,0,0,0,0.0
2025-02-19,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,5.59,1533,1594,0,9,1744,15,419,0,6,0,0,0,0.0
2025-02-19,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,audience_network,Leads,Leads de sitio web,0,0.0,1,2,0,0,2,0,2,0,0,0,0,0,0.0
2025-02-18,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.27,487,534,0,5,567,19,136,0,0,0,0,0,0.0
2025-02-03,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,2,1.01,504,532,0,2,582,12,138,0,0,2,2,0,0.0
2025-02-18,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,5.21,1292,1352,0,12,1498,24,330,0,12,0,0,0,0.0
2025-02-02,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,6.64,2059,2104,0,20,2338,31,456,0,11,0,0,0,0.0
2025-02-02,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,0.95,446,472,0,5,494,7,99,0,0,0,0,0,0.0
2025-02-17,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.46,592,644,0,4,657,20,169,0,0,0,0,0,0.0
2025-02-17,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,2,5.92,1609,1674,0,10,1841,16,442,0,8,2,2,0,0.0
2025-02-16,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,1.36,502,543,0,4,578,20,135,0,0,0,0,0,0.0
2025-02-16,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,0,6.17,1400,1472,0,18,1628,22,384,0,4,0,0,0,0.0
2025-02-07,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,2,5.49,1411,1477,0,6,1574,21,360,0,15,2,2,0,0.0
2025-02-15,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,3,6.23,1627,1708,0,9,1851,20,420,0,11,3,3,0,0.0
2025-02-15,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,facebook,Leads,Leads de sitio web,0,0.68,298,317,0,0,345,1,79,0,0,0,0,0,0.0
2025-02-03,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,audience_network,Leads,Leads de sitio web,0,0.01,1,4,0,0,4,0,3,0,0,0,0,0,0.0
2025-01-29,Embarazadas_anuncio,Aipap_conversion,Copia_imagen_julio_24,instagram,Leads,Leads de sitio web,2,5.74,1558,1605,0,10,1784,25,346,0,15,2,2,0,0.0
